Timestamp,Device_ID,Sensor_Data,Workload_Type,Original_Processing_Tier,CPU_Usage(%),Memory_Usage(MB),Network_Latency(ms),Jitter(ms),Task_Execution_Time(ms),QSALB_Source_Node,QSALB_Destination_Node,QSALB_Processing_Tier,QSALB_Offloading_Path,QSALB_Processing_Time(ms),QSALB_Communication_Delay(ms),QSALB_Queue_Wait(ms),QSALB_Total_Latency(ms),Deadline(ms),Deadline_Met,Transmission_Energy(J),Processing_Energy(J),Total_Energy(J)
2024-03-25 13:56:40,D11,"Temp: 37°C, Humidity: 50%",Data Analytics,Fog,81,7067,22,9,243,IoT11,Fog3,Fog,IoT -> Fog,44.18,61.0,0.0,105.18,500.0,Yes,7.5915,0.0,7.5915
2024-03-25 13:56:50,D3,"Temp: 27°C, Humidity: 75%",Data Analytics,Cloud,79,6599,44,3,250,IoT3,Fog3,Fog,IoT -> Fog,45.45,77.0,5.68,128.13,500.0,Yes,7.0888,0.0,7.0888
2024-03-25 13:57:00,D6,"Temp: 23°C, Humidity: 41%",Video Processing,Edge,74,3105,29,9,253,IoT6,Fog2,Fog,IoT -> Fog,55.92,68.0,0.0,123.92,120.0,No,3.3354,0.0,3.3354
2024-03-25 13:57:10,D10,"Temp: 25°C, Humidity: 46%",Network Traffic,Edge,30,3160,10,5,229,IoT10,Fog1,Fog,IoT -> Fog,51.96,45.0,0.0,96.96,150.0,Yes,3.3945,0.0,3.3945
2024-03-25 13:57:20,D14,"Temp: 25°C, Humidity: 47%",Data Analytics,Cloud,35,4552,41,8,157,IoT14,Edge4,Edge,IoT -> Edge,56.3,57.0,0.0,113.3,500.0,Yes,2.4449,0.6756,3.1206
2024-03-25 13:57:30,D3,"Temp: 30°C, Humidity: 71%",Image Processing,Cloud,25,5948,45,2,274,IoT3,Fog3,Fog,IoT -> Fog,49.81,77.0,12.45,139.26,300.0,Yes,6.3895,0.0,6.3895
2024-03-25 13:57:40,D20,"Temp: 26°C, Humidity: 51%",Data Analytics,Cloud,73,4571,44,3,182,IoT20,Edge1,Edge,IoT -> Edge,66.1,55.0,0.0,121.1,500.0,Yes,2.4551,0.7932,3.2483
2024-03-25 13:57:50,D7,"Temp: 20°C, Humidity: 55%",Data Analytics,Device,33,2540,24,5,77,IoT7,Edge2,Edge,IoT -> Edge,30.34,37.0,0.0,67.34,500.0,Yes,1.3643,0.364,1.7283
2024-03-25 13:58:00,D3,"Temp: 35°C, Humidity: 46%",Data Analytics,Edge,47,1959,34,9,150,IoT3,Edge6,Edge,IoT -> Edge,61.14,51.0,0.0,112.14,500.0,Yes,1.0522,0.7336,1.7858
2024-03-25 13:58:10,D9,"Temp: 22°C, Humidity: 71%",Video Processing,Fog,26,6350,21,2,207,IoT9,Fog2,Fog,IoT -> Fog,45.75,53.0,5.72,104.47,120.0,Yes,6.8213,0.0,6.8213
2024-03-25 13:58:20,D3,"Temp: 39°C, Humidity: 59%",Data Analytics,Cloud,66,1182,24,5,145,IoT3,Edge8,Edge,IoT -> Edge,60.34,37.0,0.0,97.34,500.0,Yes,0.6349,0.7241,1.3589
2024-03-25 13:58:30,D8,"Temp: 39°C, Humidity: 43%",Image Processing,Fog,75,3855,36,9,122,IoT8,Edge3,Edge,IoT -> Edge,52.37,53.0,0.0,105.37,300.0,Yes,2.0706,0.6284,2.699
2024-03-25 13:58:40,D12,"Temp: 25°C, Humidity: 42%",Image Processing,Device,38,4385,40,8,238,IoT12,Fog1,Fog,IoT -> Fog,54.01,78.0,6.75,138.76,300.0,Yes,4.7104,0.0,4.7104
2024-03-25 13:58:50,D12,"Temp: 23°C, Humidity: 54%",Network Traffic,Cloud,50,2692,18,5,214,IoT12,Fog3,Fog,IoT -> Fog,38.9,53.0,14.59,106.49,150.0,Yes,2.8918,0.0,2.8918
2024-03-25 13:59:00,D17,"Temp: 24°C, Humidity: 34%",Network Traffic,Device,68,1100,44,1,102,IoT17,Edge5,Edge,IoT -> Edge,44.29,53.0,0.0,97.29,150.0,Yes,0.5908,0.5314,1.1223
2024-03-25 13:59:10,D15,"Temp: 32°C, Humidity: 59%",Image Processing,Edge,63,3321,23,7,62,IoT15,IoT15,IoT,IoT (local),62.0,0.0,0.0,62.0,300.0,Yes,0.0,0.744,0.744
2024-03-25 13:59:20,D5,"Temp: 37°C, Humidity: 79%",Data Analytics,Edge,67,1080,19,7,60,IoT5,IoT5,IoT,IoT (local),60.0,0.0,0.0,60.0,500.0,Yes,0.0,0.72,0.72
2024-03-25 13:59:30,D18,"Temp: 24°C, Humidity: 57%",Network Traffic,Edge,49,2803,15,1,256,IoT18,Cloud1,Cloud,IoT -> Cloud,25.6,86.0,0.0,111.6,150.0,Yes,4.5166,0.0,4.5166
2024-03-25 13:59:40,D5,"Temp: 20°C, Humidity: 43%",Network Traffic,Device,48,557,32,8,266,IoT5,Cloud1,Cloud,IoT -> Cloud,26.6,110.0,0.89,137.49,150.0,Yes,0.8975,0.0,0.8975
2024-03-25 13:59:50,D16,"Temp: 36°C, Humidity: 48%",Image Processing,Edge,15,1815,34,8,208,IoT16,Fog2,Fog,IoT -> Fog,45.97,72.0,11.49,129.46,300.0,Yes,1.9497,0.0,1.9497
2024-03-25 14:00:00,D9,"Temp: 22°C, Humidity: 69%",Video Processing,Fog,51,5517,34,6,295,IoT9,Cloud1,Cloud,IoT -> Cloud,29.5,110.0,1.97,141.47,120.0,No,8.8897,0.0,8.8897
2024-03-25 14:00:10,D17,"Temp: 29°C, Humidity: 61%",Image Processing,Device,80,2529,25,3,185,IoT17,Fog1,Fog,IoT -> Fog,41.98,58.0,10.49,110.47,300.0,Yes,2.7167,0.0,2.7167
2024-03-25 14:00:20,D20,"Temp: 23°C, Humidity: 79%",Image Processing,Device,12,6079,36,7,158,IoT20,Edge7,Edge,IoT -> Edge,74.04,51.0,0.0,125.04,300.0,Yes,3.2651,0.8885,4.1535
2024-03-25 14:00:30,D10,"Temp: 29°C, Humidity: 47%",Network Traffic,Cloud,15,539,39,2,233,IoT10,Fog3,Fog,IoT -> Fog,42.36,71.0,21.18,134.53,150.0,Yes,0.579,0.0,0.579
2024-03-25 14:00:40,D14,"Temp: 30°C, Humidity: 44%",Video Processing,Edge,40,7739,9,3,147,IoT14,Edge4,Edge,IoT -> Edge,52.72,20.0,17.57,90.28,120.0,Yes,4.1567,0.6326,4.7893
2024-03-25 14:00:50,D6,"Temp: 28°C, Humidity: 75%",Data Analytics,Device,20,7999,41,6,161,IoT6,Edge1,Edge,IoT -> Edge,58.47,55.0,19.48,132.95,500.0,Yes,4.2963,0.7016,4.998
2024-03-25 14:01:00,D9,"Temp: 34°C, Humidity: 45%",Video Processing,Fog,33,6074,45,7,246,IoT9,Fog2,Fog,IoT -> Fog,54.37,82.0,20.39,156.76,120.0,No,6.5248,0.0,6.5248
2024-03-25 14:01:10,D5,"Temp: 23°C, Humidity: 68%",Data Analytics,Cloud,74,7869,35,9,295,IoT5,Cloud1,Cloud,IoT -> Cloud,29.5,114.0,2.95,146.45,500.0,Yes,12.6795,0.0,12.6795
2024-03-25 14:01:20,D6,"Temp: 22°C, Humidity: 72%",Data Analytics,Edge,17,7173,37,5,156,IoT6,Fog1,Fog,IoT -> Fog,35.4,72.0,13.27,120.67,500.0,Yes,7.7054,0.0,7.7054
2024-03-25 14:01:30,D6,"Temp: 20°C, Humidity: 41%",Video Processing,Fog,37,2635,34,5,130,IoT6,Edge2,Edge,IoT -> Edge,51.22,47.0,17.07,115.29,120.0,Yes,1.4153,0.6146,2.0299
2024-03-25 14:01:40,D10,"Temp: 34°C, Humidity: 61%",Video Processing,Edge,30,5186,38,7,61,IoT10,IoT10,IoT,IoT (local),61.0,0.0,0.0,61.0,120.0,Yes,0.0,0.732,0.732
2024-03-25 14:01:50,D9,"Temp: 33°C, Humidity: 73%",Video Processing,Edge,88,5875,43,7,239,IoT9,Fog3,Fog,IoT -> Fog,43.45,80.0,27.15,150.6,120.0,No,6.311,0.0,6.311
2024-03-25 14:02:00,D14,"Temp: 37°C, Humidity: 61%",Image Processing,Edge,25,6132,17,1,287,IoT14,Cloud1,Cloud,IoT -> Cloud,28.7,88.0,3.83,120.53,300.0,Yes,9.8807,0.0,9.8807
2024-03-25 14:02:10,D4,"Temp: 25°C, Humidity: 77%",Network Traffic,Device,79,3792,16,4,272,IoT4,Cloud1,Cloud,IoT -> Cloud,27.2,90.0,4.53,121.73,150.0,Yes,6.1102,0.0,6.1102
2024-03-25 14:02:20,D13,"Temp: 36°C, Humidity: 36%",Network Traffic,Fog,13,2691,15,9,54,IoT13,IoT13,IoT,IoT (local),54.0,0.0,0.0,54.0,150.0,Yes,0.0,0.648,0.648
2024-03-25 14:02:30,D9,"Temp: 34°C, Humidity: 50%",Network Traffic,Fog,38,4949,8,6,60,IoT9,Edge6,Edge,IoT -> Edge,24.45,22.0,8.15,54.6,150.0,Yes,2.6582,0.2935,2.9516
2024-03-25 14:02:40,D4,"Temp: 35°C, Humidity: 73%",Data Analytics,Cloud,40,7101,31,7,211,IoT4,Fog2,Fog,IoT -> Fog,46.63,68.0,23.31,137.95,500.0,Yes,7.628,0.0,7.628
2024-03-25 14:02:50,D14,"Temp: 29°C, Humidity: 38%",Image Processing,Fog,77,6973,38,1,104,IoT14,IoT14,IoT,IoT (local),104.0,0.0,0.0,104.0,300.0,Yes,0.0,1.248,1.248
2024-03-25 14:03:00,D6,"Temp: 20°C, Humidity: 39%",Image Processing,Edge,31,6343,8,3,135,IoT6,Edge8,Edge,IoT -> Edge,56.18,19.0,18.72,93.9,300.0,Yes,3.4069,0.6741,4.081
2024-03-25 14:03:10,D17,"Temp: 32°C, Humidity: 47%",Network Traffic,Cloud,35,3172,12,5,194,IoT17,Fog1,Fog,IoT -> Fog,44.02,47.0,22.01,113.03,150.0,Yes,3.4074,0.0,3.4074
2024-03-25 14:03:20,D2,"Temp: 28°C, Humidity: 39%",Data Analytics,Cloud,45,1372,38,1,215,IoT2,Fog3,Fog,IoT -> Fog,39.09,69.0,29.31,137.4,500.0,Yes,1.4738,0.0,1.4738
2024-03-25 14:03:30,D7,"Temp: 23°C, Humidity: 74%",Video Processing,Device,89,7340,19,5,104,IoT7,Edge3,Edge,IoT -> Edge,44.64,32.0,14.88,91.52,120.0,Yes,3.9424,0.5357,4.4781
2024-03-25 14:03:40,D20,"Temp: 25°C, Humidity: 54%",Image Processing,Fog,84,3220,44,2,65,IoT20,IoT20,IoT,IoT (local),65.0,0.0,0.0,65.0,300.0,Yes,0.0,0.78,0.78
2024-03-25 14:03:50,D5,"Temp: 37°C, Humidity: 65%",Network Traffic,Device,46,7318,11,1,136,IoT5,Edge5,Edge,IoT -> Edge,59.05,20.0,19.68,98.72,150.0,Yes,3.9306,0.7086,4.6391
2024-03-25 14:04:00,D2,"Temp: 27°C, Humidity: 44%",Network Traffic,Cloud,64,2995,9,5,245,IoT2,Cloud1,Cloud,IoT -> Cloud,24.5,84.0,4.9,113.4,150.0,Yes,4.8259,0.0,4.8259
2024-03-25 14:04:10,D18,"Temp: 28°C, Humidity: 78%",Network Traffic,Device,43,3632,21,7,222,IoT18,Fog2,Fog,IoT -> Fog,49.06,58.0,30.66,137.73,150.0,Yes,3.9016,0.0,3.9016
2024-03-25 14:04:20,D16,"Temp: 28°C, Humidity: 65%",Image Processing,Edge,11,3117,28,2,124,IoT16,Edge4,Edge,IoT -> Edge,44.47,38.0,29.64,112.11,300.0,Yes,1.6742,0.5336,2.2078
2024-03-25 14:04:30,D1,"Temp: 26°C, Humidity: 50%",Data Analytics,Fog,53,7065,29,9,141,IoT1,Fog1,Fog,IoT -> Fog,32.0,68.0,19.99,119.99,500.0,Yes,7.5894,0.0,7.5894
2024-03-25 14:04:40,D19,"Temp: 30°C, Humidity: 56%",Data Analytics,Fog,86,4208,23,4,90,IoT19,IoT19,IoT,IoT (local),90.0,0.0,0.0,90.0,500.0,Yes,0.0,1.08,1.08
2024-03-25 14:04:50,D5,"Temp: 34°C, Humidity: 76%",Data Analytics,Fog,53,1052,11,8,98,IoT5,Edge7,Edge,IoT -> Edge,45.92,27.0,15.3,88.22,500.0,Yes,0.565,0.5511,1.1161
2024-03-25 14:05:00,D3,"Temp: 33°C, Humidity: 73%",Data Analytics,Fog,60,6310,21,6,294,IoT3,Fog3,Fog,IoT -> Fog,53.45,57.0,0.0,110.45,500.0,Yes,6.7783,0.0,6.7783
2024-03-25 14:05:10,D19,"Temp: 21°C, Humidity: 53%",Data Analytics,Device,55,6238,14,1,188,IoT19,Fog3,Fog,IoT -> Fog,34.18,45.0,4.27,83.45,500.0,Yes,6.701,0.0,6.701
2024-03-25 14:05:20,D11,"Temp: 26°C, Humidity: 32%",Data Analytics,Edge,59,7731,20,6,194,IoT11,Fog2,Fog,IoT -> Fog,42.88,56.0,0.0,98.88,500.0,Yes,8.3048,0.0,8.3048
2024-03-25 14:05:30,D17,"Temp: 35°C, Humidity: 67%",Video Processing,Edge,88,4793,33,5,231,IoT17,Fog1,Fog,IoT -> Fog,52.42,68.0,0.0,120.42,120.0,No,5.1487,0.0,5.1487
2024-03-25 14:05:40,D14,"Temp: 35°C, Humidity: 32%",Network Traffic,Fog,46,5132,23,5,262,IoT14,Fog3,Fog,IoT -> Fog,47.63,58.0,11.91,117.54,150.0,Yes,5.5129,0.0,5.5129
2024-03-25 14:05:50,D3,"Temp: 26°C, Humidity: 43%",Video Processing,Device,87,6237,16,4,84,IoT3,Edge4,Edge,IoT -> Edge,30.12,28.0,0.0,58.12,120.0,Yes,3.35,0.3615,3.7114
2024-03-25 14:06:00,D4,"Temp: 37°C, Humidity: 67%",Video Processing,Device,33,6523,38,1,242,IoT4,Fog2,Fog,IoT -> Fog,53.49,69.0,6.68,129.17,120.0,No,7.0071,0.0,7.0071
2024-03-25 14:06:10,D3,"Temp: 32°C, Humidity: 65%",Network Traffic,Fog,55,5562,14,9,295,IoT3,Fog1,Fog,IoT -> Fog,66.94,53.0,8.37,128.31,150.0,Yes,5.9748,0.0,5.9748
2024-03-25 14:06:20,D15,"Temp: 33°C, Humidity: 77%",Data Analytics,Device,74,2270,6,8,60,IoT15,Edge1,Edge,IoT -> Edge,21.79,22.0,0.0,43.79,500.0,Yes,1.2192,0.2615,1.4807
2024-03-25 14:06:30,D1,"Temp: 32°C, Humidity: 67%",Data Analytics,Cloud,59,1252,33,2,297,IoT1,Cloud1,Cloud,IoT -> Cloud,29.7,105.0,0.0,134.7,500.0,Yes,2.0174,0.0,2.0174
2024-03-25 14:06:40,D14,"Temp: 32°C, Humidity: 35%",Video Processing,Device,57,7508,28,3,53,IoT14,IoT14,IoT,IoT (local),53.0,0.0,0.0,53.0,120.0,Yes,0.0,0.636,0.636
2024-03-25 14:06:50,D6,"Temp: 24°C, Humidity: 75%",Image Processing,Edge,73,1442,47,6,76,IoT6,IoT6,IoT,IoT (local),76.0,0.0,0.0,76.0,300.0,Yes,0.0,0.912,0.912
2024-03-25 14:07:00,D6,"Temp: 35°C, Humidity: 73%",Image Processing,Cloud,11,6133,25,8,247,IoT6,Fog3,Fog,IoT -> Fog,44.9,63.0,16.84,124.74,300.0,Yes,6.5882,0.0,6.5882
2024-03-25 14:07:10,D19,"Temp: 25°C, Humidity: 57%",Image Processing,Fog,88,6973,46,7,197,IoT19,Edge2,Edge,IoT -> Edge,77.62,61.0,0.0,138.62,300.0,Yes,3.7453,0.9314,4.6767
2024-03-25 14:07:20,D12,"Temp: 34°C, Humidity: 37%",Image Processing,Edge,34,5693,48,9,155,IoT12,Edge6,Edge,IoT -> Edge,63.18,65.0,0.0,128.18,300.0,Yes,3.0578,0.7581,3.8159
2024-03-25 14:07:30,D6,"Temp: 21°C, Humidity: 34%",Video Processing,Edge,24,7220,11,2,148,IoT6,Edge8,Edge,IoT -> Edge,61.59,21.0,0.0,82.59,120.0,Yes,3.8779,0.739,4.617
2024-03-25 14:07:40,D19,"Temp: 26°C, Humidity: 54%",Video Processing,Edge,52,5732,8,1,71,IoT19,Edge3,Edge,IoT -> Edge,30.48,17.0,0.0,47.48,120.0,Yes,3.0787,0.3657,3.4444
2024-03-25 14:07:50,D11,"Temp: 37°C, Humidity: 45%",Image Processing,Edge,11,5426,38,5,210,IoT11,Fog2,Fog,IoT -> Fog,46.41,73.0,11.6,131.01,300.0,Yes,5.8287,0.0,5.8287
2024-03-25 14:08:00,D20,"Temp: 34°C, Humidity: 49%",Network Traffic,Device,34,6372,39,5,144,IoT20,Edge5,Edge,IoT -> Edge,62.52,52.0,0.0,114.52,150.0,Yes,3.4225,0.7503,4.1727
2024-03-25 14:08:10,D20,"Temp: 29°C, Humidity: 41%",Image Processing,Cloud,43,6020,17,1,266,IoT20,Cloud1,Cloud,IoT -> Cloud,26.6,88.0,0.89,115.49,300.0,Yes,9.7002,0.0,9.7002
2024-03-25 14:08:20,D17,"Temp: 20°C, Humidity: 46%",Network Traffic,Cloud,25,6352,43,6,101,IoT17,IoT17,IoT,IoT (local),101.0,0.0,0.0,101.0,150.0,Yes,0.0,1.212,1.212
2024-03-25 14:08:30,D10,"Temp: 33°C, Humidity: 77%",Network Traffic,Edge,69,7856,37,4,176,IoT10,Fog1,Fog,IoT -> Fog,39.94,71.0,9.98,120.92,150.0,Yes,8.4391,0.0,8.4391
2024-03-25 14:08:40,D5,"Temp: 33°C, Humidity: 44%",Image Processing,Fog,84,4895,32,6,134,IoT5,Edge7,Edge,IoT -> Edge,62.79,46.0,0.0,108.79,300.0,Yes,2.6292,0.7535,3.3827
2024-03-25 14:08:50,D20,"Temp: 28°C, Humidity: 38%",Image Processing,Fog,44,2372,26,4,282,IoT20,Cloud1,Cloud,IoT -> Cloud,28.2,100.0,1.88,130.08,300.0,Yes,3.8221,0.0,3.8221
2024-03-25 14:09:00,D14,"Temp: 33°C, Humidity: 44%",Network Traffic,Edge,79,1537,21,3,75,IoT14,Edge4,Edge,IoT -> Edge,26.9,32.0,8.96,67.86,150.0,Yes,0.8255,0.3228,1.1483
2024-03-25 14:09:10,D8,"Temp: 31°C, Humidity: 36%",Network Traffic,Device,38,5400,15,6,74,IoT8,Edge1,Edge,IoT -> Edge,26.87,29.0,8.96,64.83,150.0,Yes,2.9004,0.3225,3.2229
2024-03-25 14:09:20,D20,"Temp: 29°C, Humidity: 42%",Network Traffic,Fog,12,4123,9,8,207,IoT20,Fog3,Fog,IoT -> Fog,37.63,47.0,18.81,103.44,150.0,Yes,4.429,0.0,4.429
2024-03-25 14:09:30,D2,"Temp: 38°C, Humidity: 35%",Video Processing,Cloud,67,6797,11,3,86,IoT2,Edge2,Edge,IoT -> Edge,33.88,22.0,11.29,67.17,120.0,Yes,3.6507,0.4066,4.0573
2024-03-25 14:09:40,D9,"Temp: 39°C, Humidity: 40%",Image Processing,Fog,56,4518,45,7,284,IoT9,Cloud1,Cloud,IoT -> Cloud,28.4,122.0,2.84,153.24,300.0,Yes,7.28,0.0,7.28
2024-03-25 14:09:50,D3,"Temp: 35°C, Humidity: 50%",Video Processing,Edge,54,1288,46,1,144,IoT3,Fog2,Fog,IoT -> Fog,31.83,77.0,11.93,120.76,120.0,No,1.3836,0.0,1.3836
2024-03-25 14:10:00,D14,"Temp: 39°C, Humidity: 31%",Video Processing,Device,43,6453,13,4,251,IoT14,Fog1,Fog,IoT -> Fog,56.96,47.0,21.36,125.31,120.0,No,6.9319,0.0,6.9319
2024-03-25 14:10:10,D20,"Temp: 20°C, Humidity: 44%",Video Processing,Cloud,81,1735,15,1,116,IoT20,Edge6,Edge,IoT -> Edge,47.28,24.0,15.75,87.03,120.0,Yes,0.9319,0.5674,1.4992
2024-03-25 14:10:20,D13,"Temp: 23°C, Humidity: 78%",Data Analytics,Edge,76,5584,5,4,88,IoT13,Edge8,Edge,IoT -> Edge,36.62,17.0,12.2,65.82,500.0,Yes,2.9992,0.4394,3.4386
2024-03-25 14:10:30,D18,"Temp: 29°C, Humidity: 74%",Network Traffic,Cloud,19,4524,9,4,284,IoT18,Cloud1,Cloud,IoT -> Cloud,28.4,83.0,3.79,115.19,150.0,Yes,7.2896,0.0,7.2896
2024-03-25 14:10:40,D1,"Temp: 27°C, Humidity: 67%",Image Processing,Device,76,5797,7,5,172,IoT1,Fog3,Fog,IoT -> Fog,31.27,42.0,19.54,92.81,300.0,Yes,6.2272,0.0,6.2272
2024-03-25 14:10:50,D13,"Temp: 21°C, Humidity: 69%",Network Traffic,Edge,30,4376,30,3,54,IoT13,IoT13,IoT,IoT (local),54.0,0.0,0.0,54.0,150.0,Yes,0.0,0.648,0.648
2024-03-25 14:11:00,D13,"Temp: 20°C, Humidity: 61%",Image Processing,Device,67,5873,38,1,188,IoT13,Fog2,Fog,IoT -> Fog,41.55,69.0,20.77,131.32,300.0,Yes,6.3089,0.0,6.3089
2024-03-25 14:11:10,D17,"Temp: 30°C, Humidity: 78%",Network Traffic,Fog,59,1232,16,8,167,IoT17,Fog1,Fog,IoT -> Fog,37.9,54.0,18.95,110.84,150.0,Yes,1.3234,0.0,1.3234
2024-03-25 14:11:20,D13,"Temp: 33°C, Humidity: 61%",Image Processing,Edge,47,3518,22,6,265,IoT13,Cloud1,Cloud,IoT -> Cloud,26.5,98.0,4.42,128.92,300.0,Yes,5.6687,0.0,5.6687
2024-03-25 14:11:30,D10,"Temp: 20°C, Humidity: 40%",Network Traffic,Edge,48,3170,41,8,150,IoT10,Fog3,Fog,IoT -> Fog,27.27,79.0,20.45,126.72,150.0,Yes,3.4053,0.0,3.4053
2024-03-25 14:11:40,D14,"Temp: 31°C, Humidity: 34%",Data Analytics,Edge,11,4871,23,1,145,IoT14,Edge3,Edge,IoT -> Edge,62.24,32.0,20.74,114.98,500.0,Yes,2.6163,0.7469,3.3631
2024-03-25 14:11:50,D14,"Temp: 31°C, Humidity: 36%",Data Analytics,Fog,69,3678,15,7,107,IoT14,Edge5,Edge,IoT -> Edge,46.46,30.0,15.48,91.94,500.0,Yes,1.9755,0.5575,2.533
2024-03-25 14:12:00,D13,"Temp: 36°C, Humidity: 69%",Data Analytics,Device,30,7416,40,3,257,IoT13,Cloud1,Cloud,IoT -> Cloud,25.7,113.0,5.14,143.84,500.0,Yes,11.9496,0.0,11.9496
2024-03-25 14:12:10,D17,"Temp: 34°C, Humidity: 43%",Image Processing,Device,41,3919,25,2,244,IoT17,Cloud1,Cloud,IoT -> Cloud,24.4,97.0,5.69,127.09,300.0,Yes,6.3148,0.0,6.3148
2024-03-25 14:12:20,D18,"Temp: 29°C, Humidity: 55%",Network Traffic,Cloud,83,881,33,9,63,IoT18,IoT18,IoT,IoT (local),63.0,0.0,0.0,63.0,150.0,Yes,0.0,0.756,0.756
2024-03-25 14:12:30,D1,"Temp: 24°C, Humidity: 33%",Data Analytics,Fog,63,1275,33,1,136,IoT1,Fog2,Fog,IoT -> Fog,30.06,64.0,18.78,112.84,500.0,Yes,1.3696,0.0,1.3696
2024-03-25 14:12:40,D3,"Temp: 39°C, Humidity: 55%",Data Analytics,Cloud,19,7595,23,8,227,IoT3,Fog3,Fog,IoT -> Fog,41.27,61.0,36.1,138.37,500.0,Yes,8.1587,0.0,8.1587
2024-03-25 14:12:50,D11,"Temp: 38°C, Humidity: 72%",Data Analytics,Fog,19,5649,22,2,111,IoT11,Edge4,Edge,IoT -> Edge,39.81,32.0,26.53,98.34,500.0,Yes,3.0341,0.4777,3.5118
2024-03-25 14:13:00,D17,"Temp: 23°C, Humidity: 43%",Data Analytics,Device,63,5548,20,9,92,IoT17,Edge7,Edge,IoT -> Edge,43.11,37.0,14.37,94.48,500.0,Yes,2.9799,0.5173,3.4972
2024-03-25 14:13:10,D19,"Temp: 21°C, Humidity: 61%",Network Traffic,Fog,26,5609,26,7,273,IoT19,Cloud1,Cloud,IoT -> Cloud,27.3,103.0,7.28,137.58,150.0,Yes,9.0379,0.0,9.0379
2024-03-25 14:13:20,D2,"Temp: 32°C, Humidity: 47%",Image Processing,Fog,30,3059,33,8,60,IoT2,IoT2,IoT,IoT (local),60.0,0.0,0.0,60.0,300.0,Yes,0.0,0.72,0.72
2024-03-25 14:13:30,D19,"Temp: 36°C, Humidity: 48%",Image Processing,Fog,43,5126,43,4,72,IoT19,IoT19,IoT,IoT (local),72.0,0.0,0.0,72.0,300.0,Yes,0.0,0.864,0.864
2024-03-25 14:13:40,D11,"Temp: 22°C, Humidity: 54%",Video Processing,Fog,50,7380,8,4,232,IoT11,Fog3,Fog,IoT -> Fog,42.18,42.0,0.0,84.18,120.0,Yes,7.9277,0.0,7.9277
2024-03-25 14:13:50,D5,"Temp: 25°C, Humidity: 54%",Network Traffic,Edge,28,5833,10,7,184,IoT5,Fog3,Fog,IoT -> Fog,33.45,47.0,4.18,84.63,150.0,Yes,6.2659,0.0,6.2659
2024-03-25 14:14:00,D15,"Temp: 25°C, Humidity: 79%",Network Traffic,Device,65,7233,34,5,166,IoT15,Edge4,Edge,IoT -> Edge,59.53,47.0,0.0,106.53,150.0,Yes,3.8849,0.7144,4.5993
2024-03-25 14:14:10,D2,"Temp: 30°C, Humidity: 56%",Image Processing,Edge,86,7843,38,3,223,IoT2,Fog2,Fog,IoT -> Fog,49.29,71.0,0.0,120.29,300.0,Yes,8.4251,0.0,8.4251
2024-03-25 14:14:20,D1,"Temp: 34°C, Humidity: 46%",Image Processing,Cloud,63,1355,19,7,73,IoT1,Edge1,Edge,IoT -> Edge,26.51,34.0,0.0,60.51,300.0,Yes,0.7278,0.3181,1.0459
2024-03-25 14:14:30,D12,"Temp: 39°C, Humidity: 52%",Data Analytics,Device,50,3359,21,7,182,IoT12,Fog1,Fog,IoT -> Fog,41.3,58.0,0.0,99.3,500.0,Yes,3.6083,0.0,3.6083
2024-03-25 14:14:40,D6,"Temp: 39°C, Humidity: 39%",Image Processing,Fog,41,7455,42,4,82,IoT6,IoT6,IoT,IoT (local),82.0,0.0,0.0,82.0,300.0,Yes,0.0,0.984,0.984
2024-03-25 14:14:50,D11,"Temp: 28°C, Humidity: 66%",Data Analytics,Device,20,6570,43,2,217,IoT11,Fog3,Fog,IoT -> Fog,39.45,75.0,9.86,124.31,500.0,Yes,7.0576,0.0,7.0576
2024-03-25 14:15:00,D17,"Temp: 22°C, Humidity: 70%",Network Traffic,Edge,55,2297,25,4,256,IoT17,Fog2,Fog,IoT -> Fog,56.58,59.0,7.07,122.65,150.0,Yes,2.4675,0.0,2.4675
2024-03-25 14:15:10,D12,"Temp: 34°C, Humidity: 34%",Video Processing,Edge,72,4321,10,5,214,IoT12,Fog1,Fog,IoT -> Fog,48.56,45.0,6.07,99.63,120.0,Yes,4.6417,0.0,4.6417
2024-03-25 14:15:20,D17,"Temp: 24°C, Humidity: 79%",Network Traffic,Fog,14,8076,21,6,150,IoT17,Edge2,Edge,IoT -> Edge,59.1,35.0,0.0,94.1,150.0,Yes,4.3377,0.7092,5.0469
2024-03-25 14:15:30,D20,"Temp: 36°C, Humidity: 31%",Data Analytics,Fog,43,3158,37,3,251,IoT20,Fog3,Fog,IoT -> Fog,45.63,70.0,17.11,132.74,500.0,Yes,3.3924,0.0,3.3924
2024-03-25 14:15:40,D15,"Temp: 32°C, Humidity: 68%",Data Analytics,Fog,28,3676,34,7,245,IoT15,Fog2,Fog,IoT -> Fog,54.15,71.0,13.54,138.68,500.0,Yes,3.9488,0.0,3.9488
2024-03-25 14:15:50,D16,"Temp: 39°C, Humidity: 75%",Image Processing,Fog,66,3347,45,6,104,IoT16,Edge6,Edge,IoT -> Edge,42.39,59.0,0.0,101.39,300.0,Yes,1.7977,0.5087,2.3064
2024-03-25 14:16:00,D9,"Temp: 29°C, Humidity: 65%",Network Traffic,Edge,76,790,32,1,218,IoT9,Fog1,Fog,IoT -> Fog,49.47,63.0,12.37,124.83,150.0,Yes,0.8486,0.0,0.8486
